req_len,is_post,num_params,special_chars,sql_count,xss_count,trav_count,alpha_count,digit_count,non_ascii
539.0,0.0,9.0,40.0,2.0,0.0,0.0,365.0,51.0,0.0
579.0,0.0,7.0,35.0,1.0,0.0,0.0,400.0,49.0,0.0
539.0,0.0,9.0,40.0,1.0,0.0,0.0,356.0,58.0,0.0
781.0,0.0,19.0,72.0,2.0,0.0,0.0,519.0,98.0,0.0
762.0,0.0,19.0,63.0,1.0,0.0,0.0,517.0,91.0,0.0
534.0,0.0,6.0,34.0,1.0,0.0,0.0,369.0,48.0,0.0
1201.0,1.0,11.0,153.0,1.0,0.0,0.0,500.0,447.0,0.0
743.0,0.0,19.0,61.0,1.0,0.0,0.0,504.0,90.0,0.0
567.0,0.0,11.0,44.0,1.0,0.0,0.0,383.0,53.0,0.0
750.0,0.0,19.0,63.0,1.0,0.0,0.0,507.0,93.0,0.0
524.0,0.0,6.0,35.0,1.0,0.0,0.0,361.0,44.0,0.0
564.0,0.0,11.0,43.0,1.0,0.0,0.0,386.0,52.0,0.0
744.0,0.0,19.0,61.0,1.0,0.0,0.0,512.0,83.0,0.0
760.0,0.0,19.0,63.0,1.0,0.0,0.0,511.0,95.0,0.0
532.0,0.0,6.0,34.0,1.0,0.0,0.0,345.0,69.0,0.0
832.0,0.0,19.0,64.0,1.0,0.0,0.0,568.0,97.0,0.0
819.0,1.0,19.0,64.0,1.0,0.0,0.0,559.0,94.0,0.0
853.0,1.0,19.0,78.0,4.0,0.0,0.0,567.0,104.0,0.0
842.0,0.0,19.0,77.0,1.0,0.0,0.0,550.0,126.0,0.0
1143.0,1.0,7.0,144.0,1.0,0.0,0.0,456.0,445.0,0.0
643.0,1.0,11.0,45.0,1.0,0.0,0.0,436.0,66.0,0.0
575.0,0.0,9.0,47.0,2.0,0.0,0.0,367.0,73.0,0.0
771.0,0.0,19.0,66.0,1.0,0.0,0.0,525.0,86.0,0.0
837.0,1.0,19.0,63.0,1.0,0.0,0.0,573.0,94.0,0.0
566.0,0.0,11.0,44.0,1.0,0.0,0.0,390.0,48.0,0.0
796.0,0.0,19.0,70.0,4.0,0.0,0.0,529.0,102.0,0.0
660.0,1.0,11.0,45.0,2.0,0.0,0.0,455.0,58.0,0.0
761.0,0.0,19.0,63.0,1.0,0.0,0.0,520.0,88.0,0.0
571.0,0.0,11.0,45.0,1.0,0.0,0.0,377.0,63.0,0.0
738.0,0.0,19.0,64.0,1.0,0.0,0.0,494.0,93.0,0.0
811.0,1.0,19.0,60.0,1.0,0.0,0.0,558.0,91.0,0.0
841.0,1.0,19.0,65.0,1.0,0.0,0.0,582.0,91.0,0.0
516.0,0.0,6.0,33.0,1.0,0.0,0.0,333.0,66.0,0.0
496.0,0.0,6.0,33.0,1.0,0.0,0.0,331.0,50.0,0.0
805.0,0.0,19.0,66.0,1.0,0.0,0.0,532.0,113.0,0.0
676.0,1.0,11.0,47.0,1.0,0.0,0.0,450.0,82.0,0.0
491.0,0.0,6.0,32.0,1.0,0.0,0.0,326.0,50.0,0.0
762.0,0.0,19.0,61.0,1.0,0.0,0.0,529.0,81.0,0.0
607.0,1.0,9.0,40.0,2.0,0.0,0.0,412.0,59.0,0.0
549.0,0.0,9.0,43.0,2.0,0.0,0.0,368.0,55.0,0.0
649.0,1.0,9.0,49.0,2.0,0.0,0.0,435.0,69.0,0.0
611.0,1.0,9.0,40.0,2.0,0.0,0.0,414.0,61.0,0.0
712.0,1.0,11.0,51.0,1.0,0.0,0.0,483.0,80.0,0.0
817.0,1.0,19.0,62.0,1.0,0.0,0.0,553.0,99.0,0.0
756.0,0.0,19.0,64.0,1.0,0.0,0.0,513.0,90.0,0.0
487.0,0.0,6.0,31.0,1.0,0.0,0.0,312.0,59.0,0.0
641.0,1.0,7.0,45.0,4.0,0.0,0.0,429.0,66.0,0.0
606.0,0.0,11.0,47.0,1.0,0.0,0.0,398.0,77.0,0.0
763.0,0.0,19.0,66.0,1.0,0.0,0.0,516.0,89.0,0.0
626.0,0.0,9.0,60.0,3.0,0.0,0.0,384.0,94.0,0.0
840.0,1.0,19.0,64.0,1.0,0.0,0.0,571.0,97.0,0.0
674.0,1.0,11.0,47.0,1.0,0.0,0.0,450.0,80.0,0.0
643.0,1.0,7.0,43.0,2.0,0.0,0.0,438.0,62.0,0.0
760.0,0.0,19.0,65.0,1.0,0.0,0.0,509.0,95.0,0.0
538.0,0.0,9.0,39.0,2.0,0.0,0.0,356.0,60.0,0.0
831.0,1.0,19.0,63.0,1.0,0.0,0.0,571.0,92.0,0.0
836.0,1.0,19.0,64.0,1.0,0.0,0.0,575.0,91.0,0.0
835.0,1.0,19.0,62.0,1.0,0.0,0.0,578.0,91.0,0.0
820.0,1.0,19.0,66.0,1.0,0.0,0.0,562.0,87.0,0.0
641.0,0.0,11.0,46.0,1.0,0.0,0.0,436.0,61.0,0.0
543.0,0.0,9.0,39.0,2.0,0.0,0.0,367.0,52.0,0.0
756.0,0.0,19.0,61.0,1.0,0.0,0.0,519.0,85.0,0.0
750.0,0.0,19.0,63.0,1.0,0.0,0.0,507.0,88.0,0.0
542.0,0.0,9.0,40.0,2.0,0.0,0.0,363.0,56.0,0.0
642.0,1.0,11.0,44.0,1.0,0.0,0.0,434.0,65.0,0.0
576.0,0.0,7.0,43.0,1.0,0.0,0.0,387.0,61.0,0.0
736.0,0.0,19.0,63.0,1.0,0.0,0.0,497.0,89.0,0.0
799.0,0.0,19.0,67.0,3.0,0.0,0.0,540.0,93.0,0.0
506.0,0.0,6.0,33.0,1.0,0.0,0.0,346.0,43.0,0.0
517.0,0.0,7.0,35.0,1.0,0.0,0.0,343.0,55.0,0.0
817.0,0.0,19.0,63.0,1.0,0.0,0.0,552.0,100.0,0.0
499.0,0.0,6.0,33.0,1.0,0.0,0.0,332.0,49.0,0.0
764.0,0.0,19.0,64.0,2.0,0.0,0.0,513.0,94.0,0.0
512.0,0.0,6.0,34.0,1.0,0.0,0.0,347.0,46.0,0.0
635.0,1.0,11.0,44.0,1.0,0.0,0.0,433.0,59.0,0.0
813.0,1.0,19.0,62.0,1.0,0.0,0.0,561.0,90.0,0.0
806.0,0.0,19.0,72.0,1.0,0.0,0.0,519.0,126.0,0.0
800.0,0.0,19.0,66.0,1.0,0.0,0.0,517.0,130.0,0.0
811.0,1.0,19.0,62.0,1.0,0.0,0.0,553.0,95.0,0.0
759.0,0.0,19.0,62.0,1.0,0.0,0.0,515.0,93.0,0.0
663.0,1.0,9.0,44.0,2.0,0.0,0.0,434.0,88.0,0.0
644.0,1.0,11.0,46.0,1.0,0.0,0.0,439.0,60.0,0.0
800.0,1.0,19.0,63.0,1.0,0.0,0.0,551.0,82.0,0.0
829.0,1.0,19.0,65.0,1.0,0.0,0.0,563.0,99.0,0.0
578.0,0.0,7.0,48.0,4.0,0.0,0.0,379.0,60.0,0.0
758.0,0.0,19.0,65.0,1.0,0.0,0.0,514.0,88.0,0.0
607.0,1.0,7.0,36.0,1.0,0.0,0.0,420.0,54.0,0.0
638.0,1.0,7.0,48.0,4.0,0.0,0.0,421.0,65.0,0.0
668.0,1.0,7.0,41.0,1.0,0.0,0.0,442.0,87.0,0.0
748.0,0.0,19.0,63.0,1.0,0.0,0.0,513.0,83.0,0.0
500.0,0.0,6.0,31.0,1.0,0.0,0.0,320.0,65.0,0.0
878.0,1.0,19.0,67.0,1.0,0.0,0.0,578.0,127.0,0.0
800.0,0.0,19.0,67.0,1.0,0.0,0.0,527.0,116.0,0.0
843.0,1.0,19.0,61.0,1.0,0.0,0.0,585.0,90.0,0.0
645.0,1.0,11.0,46.0,1.0,0.0,0.0,437.0,63.0,0.0
827.0,1.0,19.0,65.0,1.0,0.0,0.0,563.0,98.0,0.0
648.0,1.0,7.0,43.0,1.0,0.0,0.0,417.0,91.0,0.0
490.0,0.0,6.0,32.0,1.0,0.0,0.0,322.0,54.0,0.0
569.0,0.0,11.0,44.0,1.0,0.0,0.0,379.0,60.0,0.0
912.0,1.0,19.0,78.0,4.0,0.0,0.0,614.0,104.0,0.0
686.0,1.0,9.0,44.0,4.0,0.0,0.0,469.0,63.0,0.0
500.0,0.0,6.0,33.0,1.0,0.0,0.0,332.0,51.0,0.0
658.0,1.0,9.0,44.0,2.0,0.0,0.0,428.0,89.0,0.0
824.0,1.0,19.0,63.0,1.0,0.0,0.0,567.0,93.0,0.0
490.0,0.0,6.0,32.0,1.0,0.0,0.0,330.0,45.0,0.0
688.0,1.0,11.0,56.0,4.0,0.0,0.0,452.0,75.0,0.0
840.0,1.0,19.0,64.0,1.0,0.0,0.0,582.0,89.0,0.0
509.0,0.0,6.0,34.0,1.0,0.0,0.0,347.0,45.0,0.0
646.0,1.0,11.0,47.0,1.0,0.0,0.0,441.0,59.0,0.0
757.0,0.0,19.0,64.0,1.0,0.0,0.0,511.0,94.0,0.0
571.0,0.0,11.0,44.0,1.0,0.0,0.0,387.0,56.0,0.0
825.0,0.0,19.0,61.0,1.0,0.0,0.0,576.0,86.0,0.0
785.0,0.0,19.0,68.0,1.0,0.0,0.0,523.0,102.0,0.0
828.0,0.0,19.0,74.0,1.0,0.0,0.0,543.0,117.0,0.0
913.0,1.0,19.0,73.0,1.0,0.0,0.0,610.0,128.0,0.0
639.0,1.0,11.0,45.0,1.0,0.0,0.0,441.0,54.0,0.0
489.0,0.0,6.0,32.0,1.0,0.0,0.0,318.0,56.0,0.0
754.0,0.0,19.0,62.0,1.0,0.0,0.0,509.0,90.0,0.0
757.0,1.0,7.0,53.0,1.0,1.0,0.0,518.0,80.0,0.0
833.0,1.0,19.0,66.0,1.0,0.0,0.0,567.0,96.0,0.0
813.0,1.0,19.0,61.0,1.0,0.0,0.0,552.0,97.0,0.0
687.0,1.0,9.0,60.0,3.0,0.0,0.0,431.0,97.0,0.0
629.0,1.0,11.0,45.0,1.0,0.0,0.0,421.0,65.0,0.0
828.0,1.0,19.0,62.0,1.0,0.0,0.0,573.0,90.0,0.0
578.0,0.0,11.0,47.0,1.0,0.0,0.0,385.0,60.0,0.0
587.0,0.0,11.0,48.0,1.0,0.0,0.0,389.0,64.0,0.0
483.0,0.0,6.0,31.0,1.0,0.0,0.0,325.0,44.0,0.0
797.0,1.0,19.0,62.0,1.0,0.0,0.0,546.0,89.0,0.0
610.0,0.0,11.0,53.0,2.0,0.0,0.0,395.0,73.0,0.0
816.0,1.0,19.0,63.0,1.0,0.0,0.0,557.0,93.0,0.0
885.0,1.0,19.0,68.0,3.0,0.0,0.0,591.0,111.0,0.0
634.0,1.0,7.0,39.0,1.0,0.0,0.0,412.0,86.0,0.0
777.0,0.0,19.0,65.0,1.0,0.0,0.0,523.0,95.0,0.0
628.0,1.0,7.0,39.0,1.0,0.0,0.0,410.0,82.0,0.0
755.0,0.0,19.0,64.0,1.0,0.0,0.0,506.0,96.0,0.0
492.0,0.0,6.0,32.0,1.0,0.0,0.0,327.0,48.0,0.0
802.0,0.0,19.0,71.0,1.0,0.0,0.0,558.0,83.0,0.0
744.0,0.0,19.0,62.0,1.0,0.0,0.0,504.0,89.0,0.0
749.0,0.0,19.0,62.0,1.0,0.0,0.0,510.0,88.0,0.0
653.0,1.0,9.0,51.0,5.0,0.0,0.0,432.0,68.0,0.0
490.0,0.0,6.0,31.0,1.0,0.0,0.0,331.0,43.0,0.0
512.0,0.0,6.0,35.0,1.0,0.0,0.0,345.0,49.0,0.0
814.0,1.0,19.0,61.0,1.0,0.0,0.0,558.0,93.0,0.0
606.0,0.0,9.0,47.0,2.0,0.0,0.0,410.0,62.0,0.0
868.0,1.0,19.0,65.0,1.0,0.0,0.0,601.0,95.0,0.0
821.0,1.0,19.0,63.0,1.0,0.0,0.0,560.0,97.0,0.0
612.0,0.0,9.0,60.0,3.0,0.0,0.0,374.0,92.0,0.0
642.0,1.0,11.0,46.0,1.0,0.0,0.0,433.0,64.0,0.0
565.0,0.0,7.0,45.0,1.0,0.0,0.0,371.0,66.0,0.0
762.0,0.0,19.0,64.0,1.0,0.0,0.0,519.0,90.0,0.0
594.0,0.0,9.0,52.0,5.0,0.0,0.0,381.0,70.0,0.0
603.0,1.0,7.0,35.0,1.0,0.0,0.0,415.0,56.0,0.0
653.0,0.0,11.0,56.0,1.0,0.0,0.0,430.0,81.0,0.0
587.0,0.0,7.0,47.0,2.0,0.0,0.0,378.0,75.0,0.0
508.0,0.0,6.0,34.0,1.0,0.0,0.0,347.0,44.0,0.0
627.0,1.0,7.0,43.0,2.0,0.0,0.0,414.0,70.0,0.0
750.0,0.0,19.0,63.0,1.0,0.0,0.0,510.0,84.0,0.0
575.0,0.0,11.0,45.0,1.0,0.0,0.0,379.0,65.0,0.0
644.0,1.0,11.0,45.0,1.0,0.0,0.0,445.0,57.0,0.0
634.0,1.0,11.0,44.0,1.0,0.0,0.0,444.0,50.0,0.0
574.0,1.0,7.0,36.0,1.0,0.0,0.0,385.0,57.0,0.0
679.0,0.0,7.0,53.0,1.0,1.0,0.0,458.0,76.0,0.0
826.0,1.0,19.0,63.0,1.0,0.0,0.0,565.0,95.0,0.0
492.0,0.0,6.0,32.0,1.0,0.0,0.0,325.0,51.0,0.0
751.0,0.0,19.0,62.0,1.0,0.0,0.0,508.0,92.0,0.0
836.0,1.0,19.0,66.0,1.0,0.0,0.0,573.0,93.0,0.0
761.0,0.0,19.0,62.0,1.0,0.0,0.0,517.0,90.0,0.0
819.0,1.0,19.0,65.0,1.0,0.0,0.0,562.0,90.0,0.0
752.0,0.0,19.0,60.0,1.0,0.0,0.0,509.0,90.0,0.0
860.0,1.0,19.0,71.0,2.0,0.0,0.0,571.0,112.0,0.0
773.0,0.0,19.0,64.0,1.0,0.0,0.0,527.0,92.0,0.0
754.0,0.0,19.0,64.0,1.0,0.0,0.0,514.0,85.0,0.0
582.0,1.0,7.0,35.0,1.0,0.0,0.0,395.0,55.0,0.0
491.0,0.0,6.0,32.0,1.0,0.0,0.0,329.0,47.0,0.0
749.0,1.0,7.0,53.0,1.0,1.0,0.0,504.0,87.0,0.0
748.0,0.0,19.0,64.0,1.0,0.0,0.0,503.0,90.0,0.0
650.0,1.0,7.0,43.0,1.0,0.0,0.0,441.0,67.0,0.0
753.0,0.0,19.0,65.0,1.0,0.0,0.0,507.0,93.0,0.0
846.0,1.0,19.0,63.0,1.0,0.0,0.0,585.0,91.0,0.0
807.0,1.0,11.0,62.0,1.0,1.0,0.0,547.0,90.0,0.0
815.0,1.0,19.0,64.0,1.0,0.0,0.0,551.0,99.0,0.0
565.0,0.0,11.0,44.0,1.0,0.0,0.0,393.0,45.0,0.0
758.0,0.0,19.0,63.0,1.0,0.0,0.0,513.0,89.0,0.0
754.0,0.0,19.0,67.0,1.0,0.0,0.0,503.0,98.0,0.0
807.0,1.0,19.0,64.0,1.0,0.0,0.0,552.0,90.0,0.0
574.0,0.0,7.0,43.0,2.0,0.0,0.0,381.0,63.0,0.0
750.0,0.0,19.0,63.0,1.0,0.0,0.0,508.0,90.0,0.0
613.0,0.0,7.0,46.0,1.0,0.0,0.0,425.0,55.0,0.0
646.0,1.0,7.0,50.0,2.0,0.0,0.0,416.0,81.0,0.0
827.0,1.0,19.0,63.0,1.0,0.0,0.0,567.0,94.0,0.0
782.0,0.0,19.0,67.0,1.0,0.0,0.0,521.0,104.0,0.0
516.0,0.0,6.0,34.0,1.0,0.0,0.0,342.0,54.0,0.0
599.0,1.0,7.0,36.0,1.0,0.0,0.0,411.0,55.0,0.0
565.0,0.0,11.0,44.0,1.0,0.0,0.0,384.0,54.0,0.0
587.0,0.0,7.0,56.0,2.0,0.0,0.0,349.0,96.0,0.0
814.0,1.0,19.0,64.0,1.0,0.0,0.0,559.0,90.0,0.0
757.0,0.0,19.0,65.0,1.0,0.0,0.0,510.0,89.0,0.0
841.0,0.0,19.0,84.0,2.0,0.0,0.0,536.0,127.0,0.0
635.0,1.0,11.0,43.0,1.0,0.0,0.0,440.0,54.0,0.0
751.0,0.0,19.0,62.0,1.0,0.0,0.0,509.0,89.0,0.0
598.0,0.0,9.0,43.0,2.0,0.0,0.0,385.0,84.0,0.0
763.0,0.0,19.0,65.0,1.0,0.0,0.0,516.0,92.0,0.0
824.0,1.0,19.0,64.0,1.0,0.0,0.0,559.0,100.0,0.0
500.0,0.0,6.0,33.0,1.0,0.0,0.0,341.0,43.0,0.0
603.0,1.0,7.0,35.0,1.0,0.0,0.0,423.0,48.0,0.0
720.0,1.0,11.0,65.0,2.0,0.0,0.0,462.0,94.0,0.0
530.0,0.0,7.0,36.0,2.0,0.0,0.0,356.0,52.0,0.0
478.0,0.0,6.0,31.0,1.0,0.0,0.0,320.0,45.0,0.0
763.0,0.0,19.0,62.0,1.0,0.0,0.0,514.0,97.0,0.0
867.0,1.0,19.0,67.0,1.0,0.0,0.0,592.0,100.0,0.0
652.0,0.0,11.0,65.0,2.0,0.0,0.0,407.0,94.0,0.0
802.0,1.0,19.0,62.0,1.0,0.0,0.0,543.0,97.0,0.0
606.0,1.0,9.0,39.0,2.0,0.0,0.0,411.0,60.0,0.0
494.0,0.0,6.0,32.0,1.0,0.0,0.0,334.0,46.0,0.0
837.0,1.0,19.0,64.0,1.0,0.0,0.0,579.0,91.0,0.0
567.0,0.0,7.0,43.0,1.0,0.0,0.0,381.0,58.0,0.0
678.0,1.0,11.0,54.0,4.0,0.0,0.0,449.0,72.0,0.0
623.0,1.0,7.0,36.0,2.0,0.0,0.0,438.0,49.0,0.0
574.0,0.0,11.0,48.0,1.0,0.0,0.0,370.0,70.0,0.0
650.0,1.0,9.0,48.0,4.0,0.0,0.0,434.0,67.0,0.0
581.0,0.0,7.0,45.0,1.0,0.0,0.0,370.0,83.0,0.0
514.0,0.0,6.0,35.0,1.0,0.0,0.0,349.0,46.0,0.0
542.0,0.0,7.0,36.0,1.0,0.0,0.0,366.0,55.0,0.0
1131.0,0.0,11.0,153.0,1.0,0.0,0.0,440.0,450.0,0.0
570.0,0.0,7.0,44.0,3.0,0.0,0.0,373.0,64.0,0.0
531.0,0.0,6.0,34.0,1.0,0.0,0.0,343.0,69.0,0.0
632.0,1.0,11.0,43.0,1.0,0.0,0.0,437.0,56.0,0.0
600.0,1.0,7.0,40.0,1.0,0.0,0.0,402.0,60.0,0.0
668.0,1.0,7.0,48.0,4.0,0.0,0.0,446.0,69.0,0.0
746.0,0.0,19.0,63.0,1.0,0.0,0.0,505.0,90.0,0.0
663.0,1.0,11.0,49.0,1.0,0.0,0.0,443.0,70.0,0.0
656.0,1.0,7.0,56.0,2.0,0.0,0.0,405.0,96.0,0.0
623.0,1.0,7.0,43.0,2.0,0.0,0.0,414.0,67.0,0.0
737.0,0.0,19.0,62.0,1.0,0.0,0.0,496.0,89.0,0.0
840.0,1.0,19.0,65.0,1.0,0.0,0.0,574.0,94.0,0.0
481.0,0.0,6.0,31.0,1.0,0.0,0.0,321.0,47.0,0.0
817.0,1.0,19.0,62.0,1.0,0.0,0.0,563.0,91.0,0.0
671.0,1.0,7.0,56.0,2.0,0.0,0.0,416.0,99.0,0.0
900.0,1.0,19.0,66.0,1.0,0.0,0.0,602.0,126.0,0.0
643.0,1.0,7.0,43.0,2.0,0.0,0.0,425.0,75.0,0.0
814.0,1.0,19.0,64.0,1.0,0.0,0.0,553.0,95.0,0.0
974.0,1.0,19.0,82.0,1.0,1.0,0.0,659.0,124.0,0.0
826.0,1.0,19.0,61.0,1.0,0.0,0.0,572.0,90.0,0.0
477.0,0.0,6.0,30.0,1.0,0.0,0.0,320.0,44.0,0.0
617.0,1.0,7.0,45.0,4.0,0.0,0.0,409.0,63.0,0.0
829.0,1.0,19.0,65.0,1.0,0.0,0.0,564.0,100.0,0.0
495.0,0.0,6.0,31.0,1.0,0.0,0.0,327.0,51.0,0.0
511.0,0.0,6.0,33.0,1.0,0.0,0.0,350.0,44.0,0.0
604.0,1.0,7.0,40.0,1.0,0.0,0.0,403.0,63.0,0.0
572.0,0.0,11.0,44.0,1.0,0.0,0.0,390.0,52.0,0.0
604.0,1.0,7.0,40.0,1.0,0.0,0.0,406.0,60.0,0.0
824.0,0.0,19.0,65.0,1.0,0.0,0.0,545.0,121.0,0.0
519.0,0.0,6.0,34.0,1.0,0.0,0.0,331.0,70.0,0.0
647.0,1.0,9.0,47.0,3.0,0.0,0.0,427.0,74.0,0.0
627.0,0.0,7.0,49.0,1.0,0.0,0.0,395.0,99.0,0.0
572.0,0.0,11.0,45.0,1.0,0.0,0.0,381.0,58.0,0.0
517.0,0.0,7.0,35.0,1.0,0.0,0.0,354.0,44.0,0.0
773.0,0.0,19.0,65.0,1.0,0.0,0.0,522.0,91.0,0.0
826.0,1.0,19.0,63.0,1.0,0.0,0.0,565.0,94.0,0.0
633.0,0.0,11.0,44.0,1.0,0.0,0.0,428.0,63.0,0.0
856.0,1.0,19.0,64.0,1.0,0.0,0.0,590.0,95.0,0.0
652.0,1.0,7.0,53.0,2.0,0.0,0.0,421.0,79.0,0.0
781.0,0.0,19.0,64.0,1.0,0.0,0.0,538.0,88.0,0.0
813.0,1.0,19.0,62.0,1.0,0.0,0.0,550.0,99.0,0.0
912.0,1.0,19.0,77.0,1.0,0.0,0.0,604.0,129.0,0.0
524.0,0.0,6.0,35.0,1.0,0.0,0.0,357.0,48.0,0.0
513.0,0.0,6.0,34.0,1.0,0.0,0.0,342.0,54.0,0.0
482.0,0.0,6.0,32.0,1.0,0.0,0.0,314.0,52.0,0.0
858.0,1.0,19.0,73.0,2.0,0.0,0.0,574.0,108.0,0.0
707.0,1.0,11.0,50.0,1.0,0.0,0.0,470.0,90.0,0.0
821.0,1.0,19.0,63.0,1.0,0.0,0.0,557.0,98.0,0.0
473.0,0.0,6.0,30.0,1.0,0.0,0.0,308.0,52.0,0.0
576.0,0.0,11.0,45.0,1.0,0.0,0.0,391.0,57.0,0.0
564.0,0.0,11.0,44.0,1.0,0.0,0.0,385.0,52.0,0.0
867.0,0.0,19.0,76.0,1.0,0.0,0.0,569.0,131.0,0.0
822.0,1.0,19.0,64.0,1.0,0.0,0.0,563.0,91.0,0.0
581.0,0.0,11.0,48.0,1.0,0.0,0.0,385.0,61.0,0.0
525.0,0.0,7.0,40.0,1.0,0.0,0.0,335.0,65.0,0.0
525.0,0.0,6.0,34.0,1.0,0.0,0.0,349.0,56.0,0.0
867.0,1.0,19.0,64.0,1.0,0.0,0.0,597.0,97.0,0.0
830.0,0.0,19.0,82.0,2.0,0.0,0.0,523.0,132.0,0.0
709.0,1.0,11.0,54.0,1.0,0.0,0.0,462.0,94.0,0.0
813.0,0.0,19.0,77.0,2.0,0.0,0.0,525.0,119.0,0.0
765.0,0.0,19.0,62.0,1.0,0.0,0.0,520.0,92.0,0.0
815.0,0.0,19.0,77.0,4.0,0.0,0.0,545.0,94.0,0.0
505.0,0.0,6.0,33.0,1.0,0.0,0.0,334.0,54.0,0.0
649.0,0.0,11.0,64.0,2.0,0.0,0.0,403.0,96.0,0.0
499.0,0.0,6.0,33.0,1.0,0.0,0.0,324.0,59.0,0.0
572.0,0.0,11.0,44.0,1.0,0.0,0.0,382.0,62.0,0.0
574.0,0.0,11.0,46.0,1.0,0.0,0.0,382.0,60.0,0.0
638.0,0.0,11.0,44.0,1.0,0.0,0.0,431.0,65.0,0.0
771.0,0.0,19.0,62.0,1.0,0.0,0.0,528.0,90.0,0.0
810.0,1.0,19.0,63.0,1.0,0.0,0.0,558.0,87.0,0.0
643.0,1.0,11.0,46.0,1.0,0.0,0.0,434.0,64.0,0.0
607.0,0.0,7.0,40.0,3.0,0.0,0.0,413.0,58.0,0.0
820.0,1.0,19.0,60.0,1.0,0.0,0.0,570.0,84.0,0.0
573.0,0.0,11.0,45.0,1.0,0.0,0.0,383.0,59.0,0.0
846.0,1.0,19.0,63.0,1.0,0.0,0.0,591.0,85.0,0.0
569.0,0.0,11.0,43.0,1.0,0.0,0.0,389.0,53.0,0.0
517.0,0.0,6.0,34.0,1.0,0.0,0.0,344.0,53.0,0.0
631.0,1.0,11.0,45.0,1.0,0.0,0.0,426.0,62.0,0.0
541.0,0.0,9.0,39.0,2.0,0.0,0.0,359.0,58.0,0.0
848.0,1.0,19.0,75.0,4.0,0.0,0.0,558.0,108.0,0.0
481.0,0.0,6.0,31.0,1.0,0.0,0.0,318.0,49.0,0.0
789.0,0.0,19.0,66.0,1.0,0.0,0.0,520.0,114.0,0.0
601.0,0.0,7.0,56.0,2.0,0.0,0.0,367.0,91.0,0.0
655.0,1.0,11.0,44.0,2.0,0.0,0.0,460.0,52.0,0.0
856.0,1.0,19.0,66.0,1.0,0.0,0.0,586.0,98.0,0.0
693.0,1.0,7.0,49.0,1.0,0.0,0.0,451.0,97.0,0.0
665.0,1.0,11.0,52.0,2.0,0.0,0.0,441.0,72.0,0.0
749.0,0.0,19.0,64.0,1.0,0.0,0.0,503.0,93.0,0.0
639.0,1.0,11.0,44.0,1.0,0.0,0.0,442.0,56.0,0.0
845.0,1.0,19.0,65.0,1.0,0.0,0.0,579.0,94.0,0.0
835.0,1.0,19.0,66.0,1.0,0.0,0.0,564.0,102.0,0.0
608.0,0.0,9.0,47.0,2.0,0.0,0.0,396.0,80.0,0.0
542.0,0.0,9.0,39.0,2.0,0.0,0.0,371.0,47.0,0.0
585.0,1.0,7.0,36.0,1.0,0.0,0.0,402.0,51.0,0.0
612.0,0.0,11.0,56.0,4.0,0.0,0.0,400.0,69.0,0.0
724.0,1.0,11.0,65.0,2.0,0.0,0.0,453.0,104.0,0.0
747.0,0.0,19.0,63.0,1.0,0.0,0.0,498.0,96.0,0.0
573.0,0.0,11.0,44.0,1.0,0.0,0.0,387.0,56.0,0.0
530.0,0.0,6.0,34.0,1.0,0.0,0.0,362.0,47.0,0.0
587.0,1.0,7.0,35.0,1.0,0.0,0.0,401.0,54.0,0.0
734.0,0.0,19.0,62.0,1.0,0.0,0.0,494.0,89.0,0.0
752.0,0.0,19.0,63.0,1.0,0.0,0.0,507.0,89.0,0.0
767.0,0.0,19.0,62.0,1.0,0.0,0.0,532.0,82.0,0.0
635.0,1.0,11.0,44.0,1.0,0.0,0.0,436.0,59.0,0.0
561.0,0.0,11.0,44.0,1.0,0.0,0.0,374.0,58.0,0.0
830.0,1.0,19.0,61.0,1.0,0.0,0.0,578.0,87.0,0.0
571.0,0.0,11.0,45.0,1.0,0.0,0.0,385.0,55.0,0.0
835.0,1.0,19.0,65.0,1.0,0.0,0.0,570.0,95.0,0.0
815.0,1.0,19.0,62.0,1.0,0.0,0.0,558.0,93.0,0.0
576.0,1.0,7.0,36.0,1.0,0.0,0.0,392.0,52.0,0.0
849.0,1.0,19.0,66.0,1.0,0.0,0.0,584.0,93.0,0.0
687.0,1.0,11.0,47.0,1.0,0.0,0.0,455.0,88.0,0.0
488.0,0.0,6.0,32.0,1.0,0.0,0.0,323.0,50.0,0.0
528.0,0.0,6.0,34.0,1.0,0.0,0.0,344.0,66.0,0.0
575.0,0.0,11.0,46.0,1.0,0.0,0.0,379.0,64.0,0.0
542.0,0.0,7.0,36.0,1.0,0.0,0.0,368.0,53.0,0.0
570.0,0.0,11.0,44.0,1.0,0.0,0.0,387.0,54.0,0.0
631.0,1.0,11.0,43.0,1.0,0.0,0.0,438.0,53.0,0.0
614.0,0.0,11.0,46.0,1.0,0.0,0.0,406.0,78.0,0.0
823.0,1.0,19.0,64.0,1.0,0.0,0.0,561.0,94.0,0.0
906.0,1.0,19.0,80.0,2.0,0.0,0.0,590.0,129.0,0.0
473.0,0.0,6.0,30.0,1.0,0.0,0.0,307.0,53.0,0.0
514.0,0.0,7.0,35.0,1.0,0.0,0.0,343.0,52.0,0.0
637.0,1.0,11.0,43.0,1.0,0.0,0.0,438.0,58.0,0.0
517.0,0.0,6.0,34.0,1.0,0.0,0.0,344.0,52.0,0.0
